,id,original_title,popularity,budget_adj,revenue_adj,tagline,keywords,genres,production_companies,vote_average,release_year
649,120467,The Grand Budapest Hotel,4.93082,27632731.5231,160822790.372,A perfect holiday without leaving home.,hotel|painting|wartime|gunfight|theft,Comedy,Fox Searchlight Pictures,7.9,2014
650,244786,Whiplash,4.780419,3039600.46755,12888912.7349,The road to greatness can take you to the edge.,jazz|obsession|conservatory|music teacher|new york city,Drama,Bold Films,8.2,2014
651,119450,Dawn of the Planet of the Apes,4.452507,156585478.631,652316682.156,One last chance for peace.,leader|colony|post-apocalyptic|dystopia|sequel,Science Fiction,Ingenious Media,7.4,2014
652,156022,The Equalizer,4.145209,50660007.7924,177154121.56,What do you see when you look at me?,revenge|gangster|commando|faked death|black ops,Thriller,Columbia Pictures,7.2,2014
653,227159,Horrible Bosses 2,4.105685,38685824.1324,98230083.939,New Crime. Same Tools.,prison|sequel|kidnapping|car chase|sex addict,Comedy,New Line Cinema,6.1,2014
654,102382,The Amazing Spider-Man 2,4.101979,184218210.154,650030010.989,No more secrets.,marvel comic|sequel|based on comic book|sony|3d,Action,Columbia Pictures,6.6,2014
655,137113,Edge of Tomorrow,3.990452,163954207.037,341302234.843,"Live, Die, Repeat",deja vu|time warp|dystopia|war|alien,Action,Village Roadshow Pictures,7.7,2014
656,228967,The Interview,3.989231,40528006.2339,10413095.5199,The Film Hackers Tried To Get Banned,cia|coup d'etat|north korea|assassination attempt|evil dictator,Action,Columbia TriStar,6.1,2014
657,190859,American Sniper,3.863074,54160153.7854,499514514.092,The most lethal sniper in U.S. history.,sniper|biography|iraq|navy seal|u.s. soldier,War,Village Roadshow Pictures,7.5,2014
658,147441,Exodus: Gods and Kings,3.81374,128952747.108,246881718.093,"Once brothers, now enemies.",moses|bible|ancient egypt|3d|ramses,Adventure,Scott Free Productions,5.6,2014
659,124905,Godzilla,3.689601,147374568.123,487327232.333,A king's arrival is never silent.,monster|godzilla|remake|giant monster|gojira,Action,Toho Company,6.2,2014
660,102651,Maleficent,3.582315,165796389.139,698565011.988,Don't believe the fairy tale.,fairy tale|villain|sleeping beauty|dark fantasy|based on fairy tale,Fantasy,Walt Disney Pictures,7.0,2014
661,254904,The November Man,3.573028,13816365.7616,29987149.8588,A Spy is Never Out of the Game,cia|retired|agent|month in title,Crime,Irish Dreamtime,6.0,2014
662,242512,Ouija,3.489314,4605455.25386,94439261.8745,Keep telling yourself it's just a game,death of a friend|ouija|ouija board|teenager|based on board game,Horror,Universal Pictures,4.9,2014
663,82702,How to Train Your Dragon 2,3.489106,133558202.362,561057788.331,The training is over.,father-son relationship|wife husband relationship|sacrifice|viking|sequel,Fantasy,DreamWorks Animation,7.7,2014
664,270303,It Follows,3.393741,1842182.10154,12434729.1854,"It doesn't think, it doesn't feel, it doesn't give up",friends|vision|school|young adult|followed,Thriller,Northern Lights Films,6.6,2014
665,138103,The Expendables 3,3.34625,82898194.5694,189903685.193,New team. New attitude. New mission.,cia|arms dealer|sequel|rescue mission|hospital,Action,Davis-Films,6.2,2014
666,137106,The Lego Movie,3.327799,55265463.0463,432139714.775,The story of a nobody who saved everybody.,father-son relationship|creativity|friendship|part live action|toys,Adventure,Village Roadshow Pictures,7.5,2014
668,68737,Seventh Son,3.260581,87503649.8233,105168898.624,"When darkness falls, the son will rise. When the son falls, the dark knight will rise.",magic|chosen one|sword and sorcerery|dark fantasy|witch hunter,Adventure,Legendary Pictures,5.1,2014
669,266856,The Theory of Everything,3.170271,13816365.7616,111638022.27,His Mind Changed Our World. Her Love Changed His.,biography|physicist|based on memoir|stephen hawking,Drama,Working Title Films,7.8,2014
670,193893,Let's Be Cops,3.14993,15658547.8631,125840630.063,Fake Cops. Real Trouble.,corruption|robbery|nightclub|male friendship|investigation,Comedy,Twentieth Century Fox Film Corporation,6.4,2014
671,49017,Dracula Untold,3.028769,64476373.554,198522018.221,Every bloodline has a beginning,vampire|dracula|battle|15th century|ottoman empire,Horror,Universal Pictures,6.1,2014
672,270946,Penguins of Madagascar,3.007018,121584018.702,344075490.78,The Movie Event That Will Blow Their Cover,penguin|madagascar|3d,Family,DreamWorks Animation,6.5,2014
673,224141,Into the Woods,2.996038,46054552.5386,196102469.537,Be careful what you wish for...,witch|cinderella|prince|fairy tale|musical,Fantasy,Walt Disney Pictures,5.6,2014
674,53182,300: Rise of an Empire,2.979181,101320015.585,310941963.895,Seize your glory!,based on graphic novel|ancient greece|duringcreditsstinger|sea battle|hand to hand combat,Action,Legendary Pictures,6.1,2014
675,227156,The Giver,2.881991,23027276.2693,61695098.5982,Search for truth. Find freedom.,dystopia|black and white|based on young adult book,Drama,The Weinstein Company,6.3,2014
676,187017,22 Jump Street,2.805019,46054552.5386,173571884.248,They're not 21 anymore,high school|undercover cop|buddy comedy|aftercreditsstinger|duringcreditsstinger,Crime,Columbia Pictures,7.0,2014
677,169917,A Walk Among the Tombstones,2.777996,25790549.4216,48985095.8257,Some people are afraid of all the wrong things,based on novel|murder|mafia|private investigator|new york city,Crime,Double Feature Films,6.2,2014
678,116149,Paddington,2.721864,50660007.7924,238753457.085,The Adventure Begins,england|train station|based on novel|bear|anthropomorphic animal,Comedy,The Weinstein Company,7.1,2014
679,284276,Cake,2.692691,6447637.3554,2174033.70641,Forgiveness is a bitter pill to swallow.,suicide|support group|depression|widower|grieving,Drama,Echo Films,6.1,2014
680,212778,Chef,2.67235,10132001.5585,42340653.5509,Starting from scratch never tasted so good,father-son relationship|kitchen|restaurant owner|food|divorce,Comedy,Open Road Films,7.2,2014
681,238636,The Purge: Anarchy,2.611251,8289819.45694,100198906.849,"Welcome to America, where one night a year, all crime Is legal.",bus|assault rifle|sniper|machete|dystopia,Horror,Universal Pictures,6.6,2014
682,218043,Left Behind,2.601775,14737456.8123,18129765.1494,The End Begins,airplane|the rapture|remake|pilot hero,Thriller,Stoney Lake Entertainment,3.8,2014
683,85350,Boyhood,2.595951,3684364.20309,40849467.0107,12 years in the making.,daily life|family's daily life|urban life|growing up|domestic abuse,Drama,Detour Filmproduction,7.6,2014
684,241239,A Most Violent Year,2.576396,18421821.0154,11059604.723,The result is never in question. Just the path you take to get there.,new york city|crime,Action,Participant Media,6.4,2014
685,184315,Hercules,2.549403,92109105.0771,224193561.758,"Before he was a legend, he was a man.",mercenary|battle|ancient greece|hercules|warrior,Action,Paramount Pictures,5.6,2014
686,86834,Noah,2.526779,115136381.346,334022131.055,The end of the world is just the beginning.,bible|god|noah,Drama,Paramount Pictures,5.5,2014
687,205587,The Judge,2.523101,46054552.5386,77113179.0629,Defend your Honor.,father-son relationship|judge|lawyer,Drama,Village Roadshow Pictures,7.2,2014
689,232672,Blended,2.445165,36843642.0309,113749780.09,"Single Dad, No Clue. Single Mum, Flying Solo.",africa|blind date|relationship|family vacation|family,Comedy,Happy Madison Productions,6.7,2014
690,195589,Neighbors,2.376309,16579638.9139,246997381.338,Family vs. Frat,alcohol|baby|party|family|fraternity,Comedy,Universal Pictures,6.2,2014
691,249164,If I Stay,2.361267,10132001.5585,72650912.0183,Live for Love.,coma|musician|teenage girl|car accident|teenager,Drama,New Line Cinema,7.2,2014
692,243683,Step Up All In,2.303556,41449097.2847,79366405.4145,Every Step Has Led To This,street artist|dance contest|woman director,Romance,Summit Entertainment,6.7,2014
694,222935,The Fault in Our Stars,2.293859,11053092.6093,281072099.323,One Sick Love Story,amsterdam|based on novel|support group|cancer|teenager,Romance,Fox 2000 Pictures,7.8,2014
696,168530,Ride Along,2.165462,23027276.2693,141846012.919,Propose to this cop's sister? Rookie mistake.,police operation|police officer|brother-in-law brother-in-law relationship|duringcreditsstinger|black men,Action,Universal Pictures,6.1,2014
698,171274,Inherent Vice,2.160156,18421821.0154,10234219.6378,"Under the paving stones, the beach!",based on novel|1970s|private investigator|smoking marijuana|los angeles,Comedy,Ghoulardi Film Company,6.3,2014
699,137094,Jack Ryan: Shadow Recruit,2.141491,55265463.0463,46560330.0822,Trust no one.,london|corruption|cia|terrorist|sniper,Action,Paramount Pictures,5.9,2014
700,225574,Non-Stop,2.136758,46054552.5386,205227928.586,The hijacking was just the beginning.,airplane|conspiracy|cell phone|hijack|airplane crash,Action,StudioCanal,6.8,2014
705,97020,RoboCop,1.940735,110530926.093,220490244.264,We've got the future under control.,corruption|cyborg|technology|future|law,Science Fiction,Columbia Pictures,5.7,2014
706,157353,Transcendence,1.904422,92109105.0771,94908538.4219,"Yesterday, Dr. Will Caster was only human...",artificial intelligence|technology|nanotechnology|computer virus|super computer,Thriller,Alcon Entertainment,5.9,2014
707,193610,The Other Woman,1.900038,36843642.0309,181253395.832,The oddest friends are about to get even,woman,Comedy,Twentieth Century Fox Film Corporation,6.2,2014
708,82703,Mr. Peabody & Sherman,1.894706,133558202.362,251377196.917,He's Leaving His Mark On History,father-son relationship|egypt|intelligence|adoption|time travel,Animation,20th Century Fox,6.8,2014
710,189,Sin City: A Dame to Kill For,1.840817,59870918.3001,36298002.4298,There is no justice without sin.,detective|dystopia|dominatrix|murder|suspense,Crime,Miramax Films,6.2,2014
712,172385,Rio 2,1.811692,94872378.2295,460719091.178,"He's villainous, she's venomous.",bird|sequel|jungle|audition|amazon rainforest,Animation,Blue Sky Studios,6.5,2014
713,100042,Dumb and Dumber To,1.805954,36843642.0309,156435350.001,The Second Parts Are More Fools,friendship|sequel|road movie|buddy comedy,Comedy,New Line Cinema,5.5,2014
715,152760,The Monuments Men,1.779861,64476373.554,142754407.651,It was the greatest art heist in history,world war ii|nazis|art theft|post world war ii,War,Columbia Pictures,5.7,2014
716,227306,Unbroken,1.769987,59870918.3001,150545826.583,Survival. Resilience. Redemption,prisoner of war|biography|sport|war|athlete,Drama,Legendary Pictures,7.2,2014
717,273895,Selma,1.754707,18421821.0154,61517744.3585,"Martin Luther King, Lyndon Baines Johnson and the civil rights marches that changed America.",alabama|martin luther king|president|black american|civil rights,History,Plan B Entertainment,7.5,2014
722,76649,Pompeii,1.638781,119741836.6,108533660.812,No warning. No escape.,gladiator|arena|gladiator fight|lava|roman,Action,Impact Pictures,5.1,2014
723,239571,The Best of Me,1.63015,23948367.3201,33091313.2824,You never forget your first love.,nicholas sparks,Drama,Relativity Media,7.2,2014
724,196867,Annie,1.58801,59870918.3001,123262077.116,It's a Hard Knock Life,musical|orphan|foster child,Music,Columbia Pictures,6.1,2014
727,239563,St. Vincent,1.542392,11974183.66,50510085.4865,Love Thy Neighbor,babysitter|friendship|neighbor|divorce|child of divorce,Comedy,The Weinstein Company,7.1,2014
728,136797,Need for Speed,1.541069,60792009.3509,187237211.342,For honor. For love. For redemption.,street race|super cars|super speed|car|based on video game,Action,DreamWorks SKG,6.2,2014
732,170687,The Boxtrolls,1.440084,55265463.0463,99713420.9414,When troubles strikes friends stack together,based on novel|stop motion animation|father daughter relationship|unlikely friendship|duringcreditsstinger,Animation,Laika Entertainment,6.6,2014
733,87093,Big Eyes,1.398713,9210910.50771,26604343.497,She created it. He sold it. And they bought it.,wife husband relationship|artist|court case,Drama,The Weinstein Company,6.8,2014
734,241254,The Prince,1.394382,16579638.9139,245550715.734,Mercy is for the Weak,mobster|justice|retired|missing|missing daughter,Thriller,Grindstone Entertainment Group,4.6,2014
738,242095,The Signal,1.319416,3684364.20309,553479.928044,R U Agitated?,hacker|supernatural powers|road trip|independent film|superpower,Thriller,Automatik Entertainment,5.8,2014
740,216282,Into the Storm,1.3155,46054552.5386,147929243.628,Prepare to go,tornado|student|found footage|disaster movie,Action,New Line Cinema,5.7,2014
743,218836,Planes: Fire & Rescue,1.240895,46054552.5386,139237453.589,"When others fly out, heroes fly in.",firemen|national park|sequel|anthropomorphic car|anthropomorphic vehicles,Animation,Walt Disney Pictures,5.9,2014
745,144336,Sabotage,1.214094,32238186.777,16126939.2421,Leave no loose ends,drug cartel|dea,Action,Open Road Films,5.4,2014
750,136835,No Good Deed,1.146492,12158401.8702,49582713.5158,First he gets into your house. Then he gets into your head.,sadistic|hostage|sociopath|serial killer|blood,Thriller,Sony Pictures,5.8,2014
752,256274,"As Above, So Below",1.140302,4605455.25386,36935751.1359,The only way out is down.,paris|treasure|catacombs|written by director|scientist,Horror,Legendary Pictures,6.1,2014
753,87492,Foxcatcher,1.136851,22106185.2185,11141793.6774,Based on the shocking true story,biography|wrestling|sport|based on true story,Drama,Likely Story,6.5,2014
755,226857,Endless Love,1.077877,18421821.0154,31388867.1409,Say Goodbye to Innocence,woman director|teenage romance,Drama,Universal Pictures,6.6,2014
756,157845,The Rover,1.052381,11283365.372,2114293.58303,Fear the man with nothing left to lose.,dystopia,Crime,Porchlight Films,6.0,2014
758,271674,Suite Française,1.039133,13816365.7616,8386272.42742,Based on the Best Selling Novel,based on novel|world war ii|love|french resistance|nazi occupation,Drama,Qwerty Films,6.9,2014
760,187596,Walk of Shame,1.027357,13816365.7616,54536.8800251,Awesome night. Epic aftermath.,journalist|one-night stand|blonde|woman|lost,Comedy,Lakeshore Entertainment,5.7,2014
762,250546,Annabelle,1.018115,5987091.83001,235130424.651,"Before the Conjuring, there was Annabelle.",prequel|evil doll|killer doll|spin off|doll,Horror,New Line Cinema,5.6,2014
765,100241,"I, Frankenstein",0.989916,59870918.3001,65539857.9125,"In the battle between good and evil, an immortal holds the key",soul|queen|anti hero|fantasy|prince,Horror,Lakeshore Entertainment,5.1,2014
766,225565,That Awkward Moment,0.988081,7368728.40617,23993576.311,When you realize getting some means wanting more.,male friendship|friendship|dating|relationship|duringcreditsstinger,Comedy,Treehouse Pictures,6.0,2014
768,200505,Draft Day,0.98174,24869458.3708,26556109.643,The greatest victories don't always happen on the field.,sport|duringcreditsstinger,Drama,Summit Entertainment,6.5,2014
769,254473,Brick Mansions,0.979655,25790549.4216,63460252.6184,Undercover and never Outgunned,martial arts|atomic bomb|ghetto|parkour|cops,Action,Canal+,5.8,2014
770,242224,The Babadook,0.967846,1842182.10154,6149637.68884,"If it's in a word, or it's in a look, you can't get rid of the Babadook.",monster|nightmare|book|dysfunctional family|single mother,Drama,South Australian Film Corporation,6.5,2014
780,137321,Winter's Tale,0.92537,55265463.0463,28369817.1358,This is not a true story. This is true love.,based on novel,Drama,Village Roadshow Pictures,5.9,2014
